docid,word_count,pos_count,neg_count,ISBN,Copyright,Committee member,University location,Source,Department,Degree date,Title,Document type,Degree,Dissertation/thesis number,Author,Advisor,Country of publication,Number of pages,Language,Database,School code,Publication year,Identifier / keyword,Document URL,Place of publication,Classification,University/institution,Source type,Subject
921493400,0,0,0,9781267158635,Copyright ProQuest UMI Dissertations Publishing 2011,Levey Christopher G.;Odame Kofi M.;Perreault David J.,United States -- New Hampshire,DAI-B 73/05 Nov 2012,Engineering,2011,Microfabricated Thin-Film Inductors for High-Frequency DC-DC Power Conversion,Dissertation/Thesis,Ph.D.,3494357,Yao Di,Sullivan Charles R.;Sullivan Charles R.,United States,126,English,ProQuest Dissertations & Theses Full Text,0059,2011,Applied sciences;DC-DC converters;Power conversion;Thin film inductors;Applied sciences;DC-DC converters;Power conversion;Thin film inductors,http://search.proquest.com/docview/921493400?accountid=13314,Ann Arbor,0791: Energy;0794: Materials science,Dartmouth College,Dissertations & Theses,Energy;Materials science
921645490,977,80,5,9781267162625,Copyright ProQuest UMI Dissertations Publishing 2012,Daubenspeck Andrew;Bartlett Donald;Maue Robert;Hodges Matthew,United States -- New Hampshire,DAI-B 73/05 Nov 2012,Physiology,2012,Altered serotonin signaling impairs cardiorespiratory control in early postnatal development: Relevance for the SIDS,Dissertation/Thesis,Ph.D.,3494463,Barrett Karlene T.,Nattie Eugene E.;Nattie Eugene E.,United States,287,English,ProQuest Dissertations & Theses Full Text,0059,2012,Biological sciences;Altered serotonin signaling;Cardiorespiratory control;Serotonin;Sids;Biological sciences;Altered serotonin signaling;Cardiorespiratory control;Serotonin;Sids,http://search.proquest.com/docview/921645490?accountid=13314,Ann Arbor,0719: Physiology,Dartmouth College,Dissertations & Theses,Physiology
1500846059,193,0,0,9781303707018,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-A 75/05(E) Nov 2014,Music,2014,Nono and Marxist Aesthetics,Dissertation/Thesis,D.M.A.,3610737,Cody Joshua,Lerdahl Alfred;Lerdahl Alfred,United States,68,English,ProQuest Dissertations & Theses Full Text,0054,2014,Philosophy religion and theology;Communication and the arts;Adorno theodor;Boulez pierre;Darmstadt;Jameson;Marx karl;Nono luigi;Philosophy religion and theology;Communication and the arts;Adorno theodor;Boulez pierre;Darmstadt;Jameson;Marx karl;Nono luigi,http://search.proquest.com/docview/1500846059?accountid=13314,Ann Arbor,0413: Music;0422: Philosophy;0650: Aesthetics,Columbia University,Dissertations & Theses,Music;Philosophy;Aesthetics
1372291987,914,69,11,9781303097638,Copyright ProQuest UMI Dissertations Publishing 2013,Ginoux Paul A.;Horowitz Larry W.;Ming Yi,United States -- New Jersey,DAI-B 74/09(E) Mar 2014,Atmospheric and Oceanic Sciences,2013,Contrasting features of scattering and absorbing aerosol direct radiative forcings and climate responses,Dissertation/Thesis,Ph.D.,3562216,Ocko Ilissa Bonnie,Ramaswamy Venkatachalam;Ramaswamy Venkatachalam,United States,273,English,ProQuest Dissertations & Theses Full Text,0181,2013,Earth sciences;Aerosols;Black carbon;Climate;Climate modeling;Radiative forcing;Sulfate;Earth sciences;Aerosols;Black carbon;Climate;Climate modeling;Radiative forcing;Sulfate,http://search.proquest.com/docview/1372291987?accountid=13314,Ann Arbor,0725: Atmospheric sciences,Princeton University,Dissertations & Theses,Atmospheric sciences
1355759930,351,14,2,9781303062360,Copyright ProQuest UMI Dissertations Publishing 2013,Heller-Roazen Daniel;Kotin Joshua,United States -- New Jersey,DAI-A 74/08(E) Feb 2014,Comparative Literature,2013,The poem at the border of translation: Osip Mandelstam Paul Celan and the lives of the word,Dissertation/Thesis,Ph.D.,3560338,Schnairsohn Leeore,Hasty Olga Peters;Hasty Olga Peters,United States,326,English,ProQuest Dissertations & Theses Full Text,0181,2013,Language literature and linguistics;Russia;Romania;Celan Paul;Mandel'shtam Osip;Poetry;Translation;Language literature and linguistics;Russia;Romania;Celan Paul;Mandel'shtam Osip;Poetry;Translation,http://search.proquest.com/docview/1355759930?accountid=13314,Ann Arbor,0295: Comparative literature;0314: Slavic literature,Princeton University,Dissertations & Theses,Comparative literature;Slavic literature
1419998236,972,70,7,9781303184314,Copyright ProQuest UMI Dissertations Publishing 2013,Zaslavsky Alan M.;Wagner Anita K.,United States -- Massachusetts,DAI-B 74/10(E) Apr 2014,Health Policy,2013,Quasi-Experimental Health Policy Research: Evaluation of Universal Health Insurance and Methods for Comparative Effectiveness Research,Dissertation/Thesis,Ph.D.,3566882,Garabedian Laura Faden,Soumerai Stephen B.;Soumerai Stephen B.,United States,148,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Social sciences;Health and environmental sciences;Comparative effectiveness research;Health insurance;Health policy;Policy evaluation;Quasi-experimental research design;Statistics;Pure sciences;Social sciences;Health and environmental sciences;Comparative effectiveness research;Health insurance;Health policy;Policy evaluation;Quasi-experimental research design;Statistics,http://search.proquest.com/docview/1419998236?accountid=13314,Ann Arbor,0463: Statistics;0630: Public policy;0769: Health care management,Harvard University,Dissertations & Theses,Statistics;Public policy;Health care management
1504274435,242,23,0,9781303724114,Copyright ProQuest UMI Dissertations Publishing 2013,Rubin Donald B.;Miratrix Luke,United States -- Massachusetts,DAI-B 75/06(E) Dec 2014,Statistics,2013,A Bayesian perspective on factorial experiments using potential outcomes,Dissertation/Thesis,Ph.D.,3611528,Espinosa Valeria,Rubin Donald B.;Dasgupta Tirthankar;Rubin Donald B.;Dasgupta Tirthankar,United States,137,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Factorial eects;Factorial experiments;Posterior predictive checks;Potential outcomes;Pure sciences;Factorial eects;Factorial experiments;Posterior predictive checks;Potential outcomes,http://search.proquest.com/docview/1504274435?accountid=13314,Ann Arbor,0463: Statistics,Harvard University,Dissertations & Theses,Statistics
1504644074,40,1,0,9781303730061,Copyright ProQuest UMI Dissertations Publishing 2014,,United States -- New York,DAI-B 75/06(E) Dec 2014,TC: Clinical Psychology,2014,In the moment: Prenatal mindful awareness and its relationship to depression anxiety and birth experience,Dissertation/Thesis,Ph.D.,3611905,Zoeterman Sara,Bonanno George A.;Bonanno George A.,United States,70,English,ProQuest Dissertations & Theses Full Text,0054,2014,Psychology;Depression;Mindfulness;Postpartum;Pregnancy;Anxiety;Psychology;Depression;Mindfulness;Postpartum;Pregnancy;Anxiety,http://search.proquest.com/docview/1504644074?accountid=13314,Ann Arbor,0622: Clinical psychology,Columbia University,Dissertations & Theses,Clinical psychology
304831923,635,66,2,9781109423259,Copyright ProQuest UMI Dissertations Publishing 2009,,United States -- Rhode Island,DAI-B 70/10 Apr 2010,,2009,The impact of home health agency profit orientation and post-acute care market competition on patient risk for rehospitalization,Dissertation/Thesis,Ph.D.,3377205,Smith Laura M.,Mor Vincent;Mor Vincent,United States,128,English,ProQuest Dissertations & Theses Full Text,0024,2009,Health and environmental sciences;Home health;Post-acute care;Profit status;Health and environmental sciences;Home health;Post-acute care;Profit status,http://search.proquest.com/docview/304831923?accountid=13314,Ann Arbor,0766: Epidemiology,Brown University,Dissertations & Theses,Epidemiology
1495971112,1333,55,4,9781303716096,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- Connecticut,DAI-B 75/05(E) Nov 2014,,2013,Exclusive Muon-Neutrino Charged Current muon plus any number of protons topologies in ArgoNeuT,Dissertation/Thesis,Ph.D.,3578429,Partyka Kinga Anna,Fleming Bonnie T.;Fleming Bonnie T.,United States,215,English,ProQuest Dissertations & Theses Full Text,0265,2013,Pure sciences;Neutrino;Liquid argon;Pure sciences;Neutrino;Liquid argon,http://search.proquest.com/docview/1495971112?accountid=13314,Ann Arbor,0798: Particle physics,Yale University,Dissertations & Theses,Particle physics
1459739674,207,17,1,9781303472756,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- Massachusetts,MAI 52/03(E) Jun 2014,Biology,2013,Identifying Circulating MiRNAs as Potential Biomarkers for Kidney Disease by qRT-PCR,Dissertation/Thesis,A.L.M.,1546884,Yang Xu,Palmer Rachel E.;Kreidberg Jordan A.;Palmer Rachel E.;Kreidberg Jordan A.,United States,58,English,ProQuest Dissertations & Theses Full Text,0084,2013,Pure sciences;Biological sciences;Biomarker;Kidney;Taqman assay;Pure sciences;Biological sciences;Biomarker;Kidney;Taqman assay,http://search.proquest.com/docview/1459739674?accountid=13314,Ann Arbor,0307: Molecular biology;0487: Biochemistry,Harvard University,Dissertations & Theses,Molecular biology;Biochemistry
1498139432,69,7,0,9781303678363,Copyright ProQuest UMI Dissertations Publishing 2013,Murray Christopher;Berry Donald;Walsh Patrick,United States -- Pennsylvania,DAI-B 75/05(E) Nov 2014,Chemistry,2013,The development of new routes to half-sandwich metallatricarbadecaborane complexes triflate-functionalized polyboranes and carboranes and ammonia borane hydrogen release,Dissertation/Thesis,Ph.D.,3609121,Berkeley Emily Robyn,Sneddon Larry G.;Sneddon Larry G.,United States,372,English,ProQuest Dissertations & Theses Full Text,0175,2013,Pure sciences;Metallatricarbadecaborane;Complexes;Triflate-functionalized polyboranes;Carboranes;Ammonia borane;Hydrogen;Pure sciences;Metallatricarbadecaborane;Complexes;Triflate-functionalized polyboranes;Carboranes;Ammonia borane;Hydrogen,http://search.proquest.com/docview/1498139432?accountid=13314,Ann Arbor,0485: Chemistry;0488: Inorganic chemistry,University of Pennsylvania,Dissertations & Theses,Chemistry;Inorganic chemistry
763145174,614,78,6,9781124304250,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Kinetic and kinematic properties of actin network assembly and nonlinearity of cross-linked fibrin gels,Dissertation/Thesis,Ph.D.,3430098,Kang Hyeran,Tang Jay X.;Tang Jay X.,United States,139,English,ProQuest Dissertations & Theses Full Text,0024,2010,Biological sciences;Viscoelasticity;Actin network;Fibrin gels;Biological sciences;Viscoelasticity;Actin network;Fibrin gels,http://search.proquest.com/docview/763145174?accountid=13314,Ann Arbor,0786: Biophysics,Brown University,Dissertations & Theses,Biophysics
1495978694,641,47,2,9781303716119,Copyright ProQuest UMI Dissertations Publishing 2013,,United States -- Connecticut,DAI-B 75/05(E) Nov 2014,,2013,Molecular Mechanisms of the Transition from Hepatic Insulin Resistance to Type 2 Diabetes,Dissertation/Thesis,Ph.D.,3578431,Perry Rachel Jamison,Shulman Gerald I.;Shulman Gerald I.,United States,180,English,ProQuest Dissertations & Theses Full Text,0265,2013,Pure sciences;Biological sciences;Insulin resistance;Type 2 diabetes;Metabolic modeling;Liver;Pure sciences;Biological sciences;Insulin resistance;Type 2 diabetes;Metabolic modeling;Liver,http://search.proquest.com/docview/1495978694?accountid=13314,Ann Arbor,0409: Endocrinology;0487: Biochemistry;0719: Physiology,Yale University,Dissertations & Theses,Endocrinology;Biochemistry;Physiology
763145464,685,47,9,9781124301570,Copyright ProQuest UMI Dissertations Publishing 2010,,United States -- Rhode Island,DAI-B 71/11 May 2011,,2010,Robust physisorbed self-assembled monolayers on graphite and their applications in nanoscience,Dissertation/Thesis,Ph.D.,3430226,Wei Xiaoliang,Zimmt Matthew B.;Zimmt Matthew B.,United States,278,English,ProQuest Dissertations & Theses Full Text,0024,2010,Pure sciences;Self-assembled monolayers;Graphite;Surface polymerization;Gold nanoparticles;Molecular diodes;Pure sciences;Self-assembled monolayers;Graphite;Surface polymerization;Gold nanoparticles;Molecular diodes,http://search.proquest.com/docview/763145464?accountid=13314,Ann Arbor,0488: Inorganic chemistry;0490: Organic chemistry;0494: Physical chemistry,Brown University,Dissertations & Theses,Inorganic chemistry;Organic chemistry;Physical chemistry
1416425221,0,0,0,9781303175619,Copyright ProQuest UMI Dissertations Publishing 2013,Mitchell Olivia S.;Goldstein Itay;Anagol Santosh,United States -- Pennsylvania,DAI-A 74/10(E) Apr 2014,Applied Economics,2013,Essays on the economics of risk management and financial institutions,Dissertation/Thesis,Ph.D.,3566396,Kim Hoikwang,Mitchell Olivia S.;Mitchell Olivia S.,United States,140,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;Financial crisis;Investment;Mutual fund;Risk management;Financial institutions;Social sciences;Financial crisis;Investment;Mutual fund;Risk management;Financial institutions,http://search.proquest.com/docview/1416425221?accountid=13314,Ann Arbor,0501: Economics;0508: Finance,University of Pennsylvania,Dissertations & Theses,Economics;Finance
1409375154,0,0,0,9781303136450,Copyright ProQuest UMI Dissertations Publishing 2013,Jordan Amy B.;Hornik Robert C.;Messaris Paul,United States -- Pennsylvania,DAI-A 74/09(E) Mar 2014,Communication,2013,Parental mediation from Looney Tunes to Angry Birds: Examining how parents are dealing with the content-specific issues of old media and the unique challenges of new media,Dissertation/Thesis,Ph.D.,3564595,Liebeskind Kara M.,Cappella Joseph N.;Cappella Joseph N.,United States,316,English,ProQuest Dissertations & Theses Full Text,0175,2013,Social sciences;Communication and the arts;Education;Digital media;Parental mediation;Television use;Prosocial behavior;Academic achievement;Childrens aggression;Multiple intelligences;Social sciences;Communication and the arts;Education;Digital media;Parental mediation;Television use;Prosocial behavior;Academic achievement;Childrens aggression;Multiple intelligences,http://search.proquest.com/docview/1409375154?accountid=13314,Ann Arbor,0524: Elementary education;0558: Multimedia Communications;0628: Individual & family studies,University of Pennsylvania,Dissertations & Theses,Elementary education;Multimedia Communications;Individual & family studies
1436275033,286,22,2,9781303343629,Copyright ProQuest UMI Dissertations Publishing 2013,Detlefsen Karen;Martin Adrienne,United States -- Pennsylvania,DAI-A 74/12(E) Jun 2014,Philosophy,2013,Kant's theory of emotions,Dissertation/Thesis,Ph.D.,3592807,Deimling Wiebke,Guyer Paul;Guyer Paul,United States,230,English,ProQuest Dissertations & Theses Full Text,0175,2013,Philosophy religion and theology;Emotions;Kant Immanuel;Affective states;Philosophy religion and theology;Emotions;Kant Immanuel;Affective states,http://search.proquest.com/docview/1436275033?accountid=13314,Ann Arbor,0422: Philosophy,University of Pennsylvania,Dissertations & Theses,Philosophy
1417069467,1373,117,9,9781303185458,Copyright ProQuest UMI Dissertations Publishing 2013,Loncar Marko;Clarke David;Westervelt Robert,United States -- Massachusetts,DAI-B 74/10(E) Apr 2014,Engineering and Applied Sciences,2013,Fabrication and characterization of single-crystal diamond photonic cavities,Dissertation/Thesis,Ph.D.,3566966,Lee Jonathan,Hu Evelyn;Hu Evelyn,United States,122,English,ProQuest Dissertations & Theses Full Text,0084,2013,Applied sciences;Diamond;Fabrications;Microdisk resonators;Nitrogen vacancy centers;Photonic crystal cavities;Photonics;Applied sciences;Diamond;Fabrications;Microdisk resonators;Nitrogen vacancy centers;Photonic crystal cavities;Photonics,http://search.proquest.com/docview/1417069467?accountid=13314,Ann Arbor,0544: Electrical engineering,Harvard University,Dissertations & Theses,Electrical engineering
